movieId,title_cast,director,runtime,budget,plot_keywords
"27592,Kang-ho Song|Ha-kyun Shin|Doona Bae|Ji-Eun Lim|Bo-bae Han|Dae-yeon Lee|Ju-bong Gi|Se-dong Kim|Yoon-mi Lee|Seung-bum Ryoo|Dae-han Ji|Jong-su Heo|Masashi Fujimoto|Gyu-su Jeong|Jae-yeong Jeong,Myeong-chan Park,129,""$4,000,000"",revenge|sign language|sex|torture"
"27595,Phil Caracas|Murielle Varhelyi|Maria Moulton|Tim Devries|Ian Driscoll|Josh Grace|Tracy Lance|Glen Jones|Mike Funk|Lucky Ron|Johnny Vegas|Jeff Moffet|Ivan Freud|Erica Murton|Alex Godin,Ian Driscoll,85,""CAD100,000"",bisexual|bisexuality|bisexual woman|2000s"
27598,Tony Chiu-Wai Leung|Faye Wong|Wei Zhao|Chen Chang|Roy Cheung|Athena Chu|Rebecca Pan|Jan Lamb|Fai-Hung Chan|Lung Chan|Goo-Bi GC|Eric Kot|Jeffrey Lau|Jing Ning|Xiyue Shao,Jeffrey Lau,NA,NA,emperor|palace|period piece|cross dressing
"27602,Steven Seagal|Max Ryan|Harry Van Gorkum|Jeffrey Pierce|Anna-Louise Plowman|Sherman Augustus|Gary Raymond|Philip Dunbar|Izabela Okrasa|Grzegorz Kowalczyk|Dianna Camacho|Deobia Oparei|Grzegorz Emanuel|Przemyslaw Saleta|Jan Jurewicz,Darren Campbell,96,""$10,700,000"",child gagged|package|van|assassin"
27603,Murilo Benício|Cláudia Abreu|Natália Lage|Jorge Dória|André Gonçalves|Lázaro Ramos|Perfeito Fortuna|Paulinho Moska|Wagner Moura|André Barros|Carlo Mossy|Mariana Ximenes|Amir Haddad|José Wilker|Agildo Ribeiro,Rubem Fonseca,105,NA,bet|murder|brazil|cell phone
"27604,Ryo Ishibashi|Masatoshi Nagase|Mai Hosho|Tamao Satô|Takashi Nomura|Rolly|Joshua|Masato Tsujioka|Kôsuke Hamamoto|Kei Nagase|Yôko Kamon|Maiko Mori|Sayako Hagiwara|Takatoshi Kaneko|Mika Miyakawa,Sion Sono,99,""$250,000"",teenage girl|miniskirt|high school|student"
"27606,Jakob Eklund|Irina Björklund|Nicholas Farrell|Ben Pullen|Marie Richardson|Sylvester Groth|Lennart Hjulström|John Benfield|Robert Giggenbach|Pierre Deny|Emmanuel Limal|Hanna Alsterlund|Jacqueline Ramel|Joram Voelklein|Joep Sertons,Anders Nilsson,115,""SEK34,000,000"",organized crime|third part|sequel|third in trilogy"
"27608,Linda Hardy|Thomas Kretschmann|Charlotte Rampling|Yann Collette|Frédéric Pierrot|Thomas M. Pollard|Joe Sheridan|Corinne Jaber|Olivier Achard|Jerry Di Giacomo|Dominique Mahut|Gary Cowan|Augustin Legrand|Javon Constantin|Owen Steketee,Enki Bilal,103,""EUR22,100,000"",future|cgi|death|deity"
"27611,Edward James Olmos|Mary McDonnell|Katee Sackhoff|Jamie Bamber|James Callis|Tricia Helfer|Callum Keith Rennie|Grace Park|Michael Hogan|Matthew Bennett|Paul Campbell|Aaron Douglas|Barclay Hope|Lorena Gale|Kandyse McClure|Connor Widdows|John Mann|Alessandro Juliani|Nicki Clyne|Michael Eklund|Tahmoh Penikett|Ginger Page|Alonso Oyarzun|Ty Olsson|Ron Blecker|Ryan Robbins|Tim Henry|Kwesi Ameyaw|Brenda McDonald|Suleka Mathew|Erin Karpluk|Jenn Griffin|BJ Harrison|Moneca Delain|Zahf Paroo|Robert Lewis|Denzel Sinclaire|Nadine Wright|Michael Soltis|Fred Keating|Lymari Nadal|Biski Gugushe|Nahanni Arntzen|Nigel Vonas|Ryan Nelson,Mary McDonnell,183,""$14,000,000"",woman smokes a cigar|cylon|survivor|quest"
27616,Gary Oldman|Peter Dinklage|Kate Beckinsale|Matthew McConaughey|Patricia Arquette|Debbie Lee Carrington|Ed Gale|David Alan Grier|Marcia DeRousse|Kacie Borrowman|Michael J. Anderson|Cherub Freed|Alexa Nikolas|Brittney Guzman|Santiago Segura,Matthew Bright,NA,NA,fraternal twins|dwarf|artist|reference to god
"27618,Armin Rohde|Heike Makatsch|Jemima Rooper|David Oyelowo|Wilfried Hochholdinger|Edward Burns|August Zirner|Ben Kingsley|Catherine McCormack|Alvin Van Der Kuech|Andrew Blanchard|William Armstrong|Corey Johnson|Nikita Lespinasse|Scott Bellefeville,Ray Bradbury,102,""$80,000,000"",time travel|hunter|alternate reality|plant"
27619,Nathan Lane|Ernie Sabella|Julie Kavner|Jerry Stiller|Matthew Broderick|Robert Guillaume|Moira Kelly|Whoopi Goldberg|Cheech Marin|Jim Cummings|Edward Hibbert|Jason Rudofsky|Matt Weinberg|Jeff Bennett|Corey Burton,Bradley Raymond,77,NA,no opening credits|sequel with unusual number|peter pan character|snow white character
27620,Sylvie Testud|Kaori Tsuji|Tarô Suwa|Bison Katayama|Yasunari Kondo|Sôkyû Fujita|Gen Shimaoka|Heileigh Gomes|Eri Sakai,Alain Corneau,107,NA,japan|japanese|1990s|belgian
27624,Michael Keaton|Helena Bonham Carter|Joshua Leonard|Lili Taylor|David Suchet|Bruce McGill|Michael Murphy|Paul Guilfoyle|Hamish Linklater|Michael Cudlitz|Robert Wisdom|Pamela Sinha|Clark Gregg|Matt Keeslar|Kurt Fuller,Mick Jackson,108,NA,cnn|gulf war|iraq|reporter
27626,Juan José Ballesta|Luis Ángel Priego|Gorka Moreno|Alejandro Zafra|Marco Martínez|Mikel Albisu|Marina Andina|José Ramón Argoitia|Daniel Balsera|Luis Barbería|Héctor Isaac Bravo|Ana Caleya|Monti Castiñeiras|Celia Castro|Rafael Castro,Albert Espinosa,100,NA,hospital|cancer|friendship|teenage boy
27627,Kyung-gu Sol|So-Ri Moon|Nae-sang Ahn|Seung-wan Ryoo|Kwi-Jung Choo|Jin-gu Kim|Byung-ho Son|Ga-hyun Yun|Myung-shin Park|Kyung-geun Park|Dae-gwan Han|Jin-seob Han|Seo-hie Ko,Chang-dong Lee,133,NA,south korea|wheelchair|thief|attempted rape
27631,Richard Serra|Matthew Barney|Aimee Mullins|Paul Brady|Terry Gillespie|Mike Bocchetti|David Edward Campbell|James Pantoleon|Jim Tooey|Nesrin Karanouh|Peter Donald Badalamenti II|The Mighty Biggs|Gwendolyn Bucci|Heather Coker|James Drescher,Matthew Barney,182,NA,racetrack|torture|freemasonry|g string
"27636,Christian Ulmen|Detlev Buck|Katja Danowski|Janek Rieke|Annika Kuhl|Hartmut Lange|Martin Olbertz|Uwe Dag Berlin|Michael Beck|Michael Gwisdek|Stephan Baumecker|Tim Fischer|Karsten Speck|Margit Bendokat|Johann Adam Oest,Leander Haußmann,105,""EUR6,000,000"",barkeeper|beer|best friend|artist"
27639,Ellen Vogel|Gudrun Okras|Thekla Reuten|Nadja Uhl|Julia Koopmans|Sina Richardt|Betty Schuurman|Jaap Spijkers|Roman Knizka|Margarita Broich|Ingo Naujoks|Barbara Auer|Jeroen Spitzenberger|Hans Somers|Hans Trentelman,Tessa de Loo,137,NA,twins|nazi germany|holocaust|ss officer
27640,Maggie Smith|Ronnie Barker|Chris Cooper|Benno Fürmann|Giancarlo Giannini|Timothy Spall|Libero De Rienzo|Emmy Clarke|Cecilia Dazzi|Anna Longhi|Deirdre Harrison|Silvia De Santis|Alison Cameron Adam|Lynn Swanson|Taddeo Harbutt,William Trevor,103,NA,villa|girl|carpenter|ant
"27641,Petteri Summanen|Tiina Lymi|Kari-Pekka Toivonen|Juha Veijonen|Katja Küttner|Vilma Juusonen|Antti Virmavirta|Ville Virtanen|Satu Paavola|Tobias Zilliacus|Heli Sutela|Lawrence Kennedy|Hannu-Pekka Björkman|Markku Toikka|Minna Koskela,Mika Ripatti,NA,""EUR1,087,000"",adulterous wife|unfaithful wife|cheating wife|sex standing up"
"27642,Michelle Goh|Steven Seagal|Corey Johnson|Tom Wu|Ozzie Yue|Bruce Wang|Chike Chan|Hon Ping Tang|Dave Wong|Chooye Bay|Elaine Tan|Michael J. Reynolds|Kata Dobó|Vincent Wong|Ray Charleson,Danny Lerner,90,""$8,000,000"",prison|professor|revenge|artifact"
"27643,Peter Franzén|Niko Saarela|Lauri Nurkse|Jasper Pääkkönen|Vesa-Matti Loiri|Risto Tuorila|Hannu-Pekka Björkman|Elsa Saisio|Janna Herttuainen|Eero Milonoff|Arttu Kapulainen|Eeva Litmanen|Tiina Pirhonen|Outi Mäenpää|Santeri Nuutinen,Pekka Lehtosaari,126,""EUR1,525,000"",animal cruelty|father son relationship|local blockbuster|young love"
"27644,Fabrizio Bentivoglio|Laura Morante|Nicoletta Romanoff|Monica Bellucci|Silvio Muccino|Gabriele Lavia|Enrico Silvestrin|Silvia Cohen|Alberto Gimignani|Andrea Sama|Amanda Sandrelli|Blas Roca-Rey|Riccardo Zinna|Pietro Taricone|Giulia Michelini,Gabriele Muccino,125,""EUR5,000,000"",underage sex|alienation|sexism|sexist"
27646,Troy Garity|Lee Pace|Andre Braugher|Shawn Hatosy|Philip Eddolls|Merwin Mondesir|Dan Petronijevic|Mike Realba|Jeanie Calleja|Barclay Hope|Tulsi Balram|Vince Corazza|Kathryn Zenna|Kent Staines|Sofonda,Ron Nyswaner,112,NA,tragic event|murder|drinking|beaten to death with a baseball bat
27647,Rachael Stirling|Keeley Hawes|Jodhi May|Alexei Sayle|Bernice Stegers|John Bowe|Anna Chancellor|Sally Hawkins|Janet Henfrey|Sara Stockbridge|Carl Chase|Di Botcher|Sarah Crowden|Daniel Mays|Michael Kilgarriff,Keeley Hawes,177,NA,period film|costume drama|male impersonator|music hall
27648,Simon McBurney|Michael Sheen|Emily Mortimer|James McAvoy|Stephen Campbell Moore|Stockard Channing|Adrian Scarborough|Jim Carter|Fenella Woolgar|Dan Aykroyd|Julia McKenzie|Bruno Lastra|David Tennant|Jim Broadbent|John Franklyn-Robbins,Stephen Fry,102,NA,lesbian subtext|orgy|man dancing with man|lesbian
"27656,Eun-kyeong Lim|Hyun-sung Kim|Jin-pyo Kim|Sing Jin|Gye-nam Myeong|Doo-hong Jung|Kangta|Ju-Seon Eo|Chung-Ah Lee|Han-garl Lee|Jae-kyeong Seo,Sun-Woo Jang,NA,""$11,000,000"",death|delivery boy|virtual reality|machine gun"
"27657,James Spader|Janine Eser|John Lynch|Nikolai Binev|Leslie Stefanson|Aimee Graham|Stuart Charno|Carl Lewis|Svetla Vasileva|Anthony Crivello|Kaloian Vodenicharov|George Stanchev|Rufus Dorsey|Roy Dotrice|Woody Schultz,J.S. Cardone,92,""$7,000,000"",alien|elevator|alien invasion|u boat"
"27658,Desmond Harrington|Melissa Sagemiller|Udo Kier|Rip Torn|Robert Bagnell|Brad William Henke|John Cassini|Camille Guaty|Michael Peña|Edie Mirman|Lyle Kanouse|Ellen Greene|Opal Anchel|John Joseph Burns,Robert Parigi,84,""$1,000,000"",sex doll|abduction|talking toy|doll"
27660,Kevin Michael Richardson|Pamela Adlon|John DiMaggio|Tom Kenny|Rick Gomez|Tara Strong|Bette Ford|Julia Fletcher|Dane A. Davis|Debi Derryberry|Jill Talley|Dwight Schultz|James Arnold Taylor|Clayton Watson|Keanu Reeves,Andrew R. Jones,100,NA,anime|supernatural power|anthology film|portmanteau film
"27664,Vincent Gallo|Chloë Sevigny|Cheryl Tiegs|Elizabeth Blake|Anna Vareschi|Mary Morasky|Jeffrey Wood|Eric Wood|Michael Martire|Rick Doucette|Jim Lester|Michael Niksa,Vincent Gallo,93,""$10,000,000"",unsimulated sex|prostitute|female frontal nudity|boyfriend girlfriend relationship"
"27667,Yûrei Yanagi|Yue|Ryôta Koyama|Hitomi Miwa|Asumi Miwa|Yumi Yoshiyuki|Kazushi Andô|Chiaki Kuriyama|Yoriko Dôguchi|Jun'ichi Kiuchi|Denden|Tarô Suwa|Reita Serizawa|Shirô Namiki|Takako Fuji,Takashi Shimizu,70,""$4,000,000"",murder of a pregnant woman|teacher|ghost|horror movie remade"
27668,Yûrei Yanagi|Takako Fuji|Takashi Matsuyama|Ryôta Koyama|Yûko Daike|Makoto Ashikawa|Tomohiro Kaku|Mayuko Saitô|Yue|Miyako Nakatsuka|Kenta Ishikawa|Ganko Fuyu|Kaori Fujii|Hua Rong Weng|Taizô Mizumura,Takashi Shimizu,76,NA,junior high school|disappearance|boy|rain
"27671,Natalie Minnevik|Bibi Andersson|Marjaana Maijala|Henrik Rafaelsen|Tind Soneby|Björn Granath|Jarl Lindblad|Sara Arnia|Peter Rogers|Carolina Berggren|Amanda Andersson|Zorro Svärdendahl,Klaus Härö,77,""SEK15,450,000"",sweden|teacher|1950s|school"
"27674,Henry Thomas|Blake Heron|Barbara Hershey|Clark Gregg|Hilary Swank|Shawn Hatosy|Stark Sands|Colin Hanks|Ben Foster|Patrick Swayze|Rachael Leigh Cook|Jason Segel|Rick Gomez,Greg Marcks,85,""$6,000,000"",multiple perspectives|van|convenience store|interlinked stories"
27675,Hideo Sakaki|Ryô|Koyuki|Shun Sugata|Erika Oda|Tak Sakaguchi|Jun Kunimura|Ryûshi Mizukami|Keita Kimura|Minoru Aoki|Yoji Tanaka|Takanori Hamachika|Makato Kitami|Seki Watanabe|Suenari Matsubara,Tsutomu Takahashi,119,NA,prison|future|dystopia|based on manga
27679,Jingfan Hu|Jun Wu|Bai Qing Xin|Xiao Keng Ye|Si Si Lu,Cheng Ah,116,NA,game|shanghai china|friend|post war
"27683,Michael Gross|Sara Botsford|Billy Drago|Brent Roam|August Schellenberg|J.E. Freeman|Ming Lo|Lydia Look|Sam Ly|Neal Kopit|Sean Moran|Matthew Seth Wilson|John Dixon|Dan Lemieux|Don Ruffin,S.S. Wilson,101,""$5,000,000"",prequel|steam tractor|liberty head double eagle|bicycle riding"
27684,Sam Smith|Leagh Conwell|Dominic Barklem|Jo Stone-Fewings|Emily Woof|Yasmin Paige|Richard Ashton|Carol MacReady|Stanley Townsend|Osnat Schmool|Mark Penfold|Tom Roberts|Philip Whitchurch|Angela Wynter|Petra Letang,Paul Morrison,106,NA,beer|gift|cricket the sport|downpour
27685,Anne Judson-Yager|Bree Turner|Kevin Cooney|Faune Chambers Watkins|Bryce Johnson|Richard Lee Jackson|Bethany Joy Lenz|Holly Towne|Dennis Hemphill Jr.|Felicia Day|Katherine Bailess|Joshua Gomez|Kelly Stables|Brian Patrick Wade|Darren Geare,Claudia Grazioso,90,NA,girl wears a micro miniskirt|girl with long hair|micro miniskirt|girl with a bare midriff
"27689,Jean Reno|Benoît Magimel|Christopher Lee|Camille Natta|Johnny Hallyday|Gabrielle Lazure|Augustin Legrand|Serge Riaboukine|André Penvern|Francis Renaud|David Saracino|Michaël Abiteboul|Eriq Ebouaney|Jo Prestia|Cyril Raffaelli,Luc Besson,NA,""EUR30,000,000"",neo noir|murder|ritual|monk"
27692,Antonio Banderas|Eion Bailey|Alan Arkin|Jim Broadbent|Matt Day|Michael McKean|Colm Feore|Alexa Davalos|Anthony Head|Kyle Chandler|Saul Rubinek|Cosme Alberto|Damián Alcázar|Pedro Armendáriz Jr.|Fernando Becerril,Larry Gelbart,112,NA,revisionist western|man murders a woman|pancho villa|battle
27695,Diego Luna|Lucas Crespi|Norman Sotolongo|Jesús Ochoa|Martha Tenorio|Rafael Inclán|Rosa María Bianchi|José María Yazpik|Marta Belaustegui|Eugenio Montessoro|Carmen Madrid|Daniel Giménez Cacho|Aleksis Sanchez Kabatskiy|Jorge Zárate|Enoc Leaño,Martín Salinas,93,NA,nicotine|tobacco|diamond|mexico city
27699,Hilary Swank|Margo Martindale|Anjelica Huston|Frances O'Connor|Lois Smith|Vera Farmiga|Brooke Smith|Adilah Barnes|Laura Fraser|Semen Hirzhner|Jeremy Nichols|Donna York Dunn|Kristina Vensko|Molly Parker|Lois Sanders,Jennifer Friedes,125,NA,maggot|the white house|flower|female director
"27700,Andreas Wilson|Henrik Lundström|Gustaf Skarsgård|Linda Zilliacus|Jesper Salén|Filip Berg|Fredrik af Trampe|Richard Danielsson|Martin Svane|Rustan Blomqvist|Peter Eggers|Per Westergren|Henrik Linnros|Theodor Hoffsten|Sannamari Patjas,Jan Guillou,113,""SEK22,000,000"",based on true story|rebel|finnish woman|insubordination"
"27702,Tom Berenger|Bokeem Woodbine|Erika Marozsán|Tamás Puskás|Dan Butler|Linden Ashby|Barna Illyés|Ferenc Kovács|Dennis Hayden|Can Togay|Béla Jáki|László Áron|Lukács Bicskey|Zoltán Seress|Tas Szöllösi,Michael Frost Beckner,NA,""$5,000,000"",second part|general|sniper|convict"
27703,Al Bernstein|Andrew N.S. Glazer|Michael Imperioli|Brian Kaplan|Michael Pasternak|Jonathan Press|Evan Broder|Todd Susman|Tommy Canary|Peggy Walton-Walker|A.W. Vidmer|Michael Nouri|Lon Gary|David Dwyer|Steve Schirripa,A.W. Vidmer,120,NA,character name as title|nickname as title|one word title|poker
"27704,Tatsuya Fujiwara|Ai Maeda|Shûgo Oshinari|Ayana Sakai|Haruka Suenaga|Yûma Ishigaki|Miyuki Kanbe|Masaya Kikawada|Yôko Maki|Yuki Ito|Natsuki Katô|Aki Maeda|Riki Takeuchi|Aja|Munetaka Aoki,Kinji Fukasaku,155,""$9,000,000"",self sacrifice|returning character killed off|loss of loved one|friendship"
"27705,Jean-Claude Van Damme|Lawrence Taylor|Lloyd Battista|Carlos Gómez|Manol Manolov|Chris Moir|Billy Rieck|Kaloian Vodenicharov|Alan Davidson|Veselin Kalanovski|Ivo Tonchev|Juan Fernández|Raicho Vasilev|Milos Milicevic|Michael Bailey Smith,Eric James Virgets,98,""$17,000,000"",prison|dark hero|prison guard|fight to the death"
"27706,Jim Carrey|Liam Aiken|Emily Browning|Kara Hoffman|Shelby Hoffman|Jude Law|Timothy Spall|Catherine O'Hara|Billy Connolly|Meryl Streep|Luis Guzmán|Jamie Harris|Craig Ferguson|Jennifer Coolidge|Jane Adams,Robert Gordon,108,""$140,000,000"",uncle niece relationship|snakebite|sunlight|three eyed creature"
27708,Emilia Fox|James Callis|Daniel Lapaine|Nigel Whitmey|Stellan Skarsgård|Joe Montana|Katie Blake|Craig Kelly|Manuel Cauchi|Kristina Paris|Mat Fraser|Maryam d'Abo|Sienna Guillory|Matthew Marsden|John Rhys-Davies|Rufus Sewell,James Callis,175,NA,trojan war|siege|character name as series title|helen of troy character
27711,Anya|Maggie Q|Daniel Wu|Jewel Lee|Pei-Pei Cheng|Almen Pui-Ha Wong|Andrew Lin|Monica Lo|Chun Lai|Dennis Chan|Agustin Aguerreberry|Chia-Li Mo|Renee Nichole Rommeswinkel|Marit Thoresen|Natalie Kyoko Waters,Jing Wong,92,NA,interracial sex|sex on a beach|femme fatale|rape
27713,Charles Bukowski|Bono|John Bryan|Linda Lee Bukowski|Marina Bukowski|Neeli Cherkovski|Joyce Fante|FrancEyE|Taylor Hackford|John Martin|Michael D. Meloan|Jack Micheline|Pam 'Cupcakes' Miller|Dom Muto|William Packard,Charles Bukowski,130,NA,dirty old man|author|wine bottle|wine drinking
27716,Nikolaj Lie Kaas|Mads Mikkelsen|Line Kruse|Ole Thestrup|Bodil Jørgensen|Aksel Erhardtsen|Lily Weiding|Nicolas Bro|Camilla Bendix|Elsebeth Steentoft|Kjeld Nørgaard|Peter Reichhardt|Kristian Halken|Lars Ranthe|Mikkel Vadsholt,Anders Thomas Jensen,100,NA,flesh|butcher|meat|cannibalism
"27717,Mikko Leppilampi|Laura Birn|Amanda Pilke|Unto Helo|Timo Lavikainen|Jimi Pääkallo|Pekka Valkeejärvi|Outi Mäenpää|Antti Reini|Antti Virmavirta|Tomi Salmela|Sakari Kuosmanen|Matti Onnismaa|Risto Salmi|Marko Tiusanen,Perttu Leppä,NA,""EUR1,300,000"",pubic hair|male pubic hair|male frontal nudity|male nudity"
27718,NA,NA,53,NA,
"27719,Mi Grönlund|Nicke Lignell|Jasper Pääkkönen|Amira Khalifa|Hanna Kinnunen|Saija Lentonen|Jukka Puotila|Miska Kaukonen|Mika Räinä|Edvard Lammervo|Fanny Mustala|Eliel Lignell|Miina Maasola|Erkki Herola|Jerry Mikkelinen,Lara Moon,99,""EUR1,100,000"",erotica|male frontal nudity|infidelity|cheating wife"
"27721,Audrey Tautou|Gaspard Ulliel|Dominique Pinon|Chantal Neuwirth|André Dussollier|Ticky Holgado|Marion Cotillard|Dominique Bettenfeld|Jodie Foster|Jean-Pierre Darroussin|Clovis Cornillac|Jean-Pierre Becker|Denis Lavant|Jérôme Kircher|Albert Dupontel,Sébastien Japrisot,133,""$56,600,000"",cracking a nut|bedridden|boot|mouse"
27722,Tadanobu Asano|Sinitta Boonyasak|Laila Boonyasak|Yutaka Matsushige|Riki Takeuchi|Takashi Miike|Yoji Tanaka|Sakichi Sato|Thiti Rhumorn|Junko Nakazawa|Akiko Anraku|Nortioshi Urano|Phimchanok Nala Dube|Ampon Rattanawong|Jakrarin Sanitti,Pen-Ek Ratanaruang,112,NA,loneliness|melancholy|ambiguous ending|alienation
27724,Peter Stormare|Friedrich von Thun|Peter O'Toole|Zoe Telford|Terence Harvey|Justin Salinger|Chris Larkin|James Babson|Patricia Netzer|Harvey Friedman|Nicole Marischka|Julie-Ann Hassett|Thomas Brodie-Sangster|Simon Sullivan|Robert Glenister|Ian Hogg|Filip Hes|Brendan Hughes|Howard Lotker|Robert Russell|David Fisher|Hana Frejková|Wolfgang Müller|Christopher Ettridge|Robert Carlyle|Stockard Channing|Jena Malone|Julianna Margulies|Matthew Modine|Liev Schreiber,Friedrich von Thun,179,NA,psychologism|nazis|nazi uniform|reference to adolf hitler
27727,Birol Ünel|Güven Kiraç|Zarah Jane McKenzie|Stefan Gebelhoff|Catrin Striebeck|Francesco Fiannaca|Mona Mur|Sibel Kekilli|Ralph Misske|Philipp Baltus|Hermann Lause|Karin Niwiger|Demir Gökgöl|Cem Akin|Aysel Iscan,Fatih Akin,121,NA,marriage|girl|naivety|naive girl
"27728,Akio Ôtsuka|Atsuko Tanaka|Kôichi Yamadera|Tamio Ôki|Yutaka Nakano|Naoto Takenaka|Gou Aoba|Eisuke Asakura|Yuzuru Fujimoto|Emiko Fuku|Masao Harada|Minoru Hirano|Hiroaki Hirata|Katsunosuke Hori|Sukekiyo Kameyama,Shirow Masamune,100,""JPY2,000,000,000"",cyborg|philosophy|cyberpunk|artificial intelligence"
27729,Shah Rukh Khan|Preity Zinta|Saif Ali Khan|Jaya Bachchan|Sushma Seth|Reema Lagoo|Lillete Dubey|Delnaaz Irani|Rani Mukerji|Athit Naik|Jhanak Shukla|Sonali Bendre|Satish Shah|Sulabha Arya|Rajpal Yadav,Niranjan Iyengar,186,NA,homosexual overtones|gay joke|tragic ending|gay slur
27731,Chizuru Ikewaki|Yoshihiko Hakamada|Aki Maeda|Takayuki Yamada|Hitomi Satô|Kenta Satoi|Mari Hamada|Tetsu Watanabe|Yôsuke Saitô|Kumiko Okae|Tetsurô Tanba|Yô Ôizumi|Yoko Honna|Ken Yasuda|Anne Hathaway,Aoi Hiiragi,75,NA,studio ghibli|cat|anime|anthropomorphic cat
"27734,Samuel L. Jackson|Juliette Binoche|Brendan Gleeson|Menzi Ngubane|Sam Ngakane|Aletta Bezuidenhout|Lionel Newton|Langley Kirkwood|Owen Sejake|Harriet Lenabe|Louis van Niekerk|Jeremiah Ndlovu|Fiona Ramsay|Dan Robbertse|Robert Hobbs,Antjie Krog,105,""$12,000,000"",watching tv|washington post|victim|cruelty"
"27735,Wesley Snipes|Jacqueline Obradors|Stuart Wilson|Kim Coates|Mark Sheppard|Adewale Akinnuoye-Agbaje|Vincent Riotta|David Schofield|Nicholas Aaron|Kim Thomson|Jo Stone-Fewings|Cristian Solimeno|Gary Oliver|Raicho Vasilev|David Fleeshman,Tom Vaughan,96,""$20,000,000"",drug|cia|antidote|diner"
27736,Laia Marull|Luis Tosar|Candela Peña|Rosa Maria Sardà|Kiti Mánver|Sergi Calleja|David Mooney|Nicolás Fernández Luna|Elisabet Gelabert|Elena Irureta|Chus Gutiérrez|Antonio de la Torre|Aitor Merino|Francesc Garrido|Javier Batanero,Icíar Bollaín,109,NA,male pubic hair|male frontal nudity|pubic hair|male nudity
27738,Jola Rzebuska|Maria Kucharska|Marcin Jaskowski|Piotr Widlarz,Tomasz Baginski,7,NA,cathedral|sun|light|computer animation
27740,Yixiang Li|Baoqiang Wang|Shuangbao Wang|Jing Ai|Zhenjiang Bao|Sun Wei|Jun Zhao|Yining Wang|Li Cao|Yang Cao|Zhimei Dong|Changwen Jan|Yan Li|Zhenji Liu|Yong'an Mao,Yang Li,92,NA,coal mining|coal|death|chinese
"27741,Hiroyuki Sanada|Rie Miyazawa|Nenji Kobayashi|Ren Osugi|Mitsuru Fukikoshi|Kanako Fukaura|Hiroshi Kanbe|Miki Ito|Erina Hashiguchi|Reiko Kusamura|Setsuko Tanaka|Kii Mizuno|Yuuki Natsusaka|Astushi Maeda|Tsukasa Sugawara,Shûhei Fujisawa,129,""$5,000,000"",japan|jidai geki|samurai|katana sword"
27742,Ekin Cheng|Josie Ho|Mickey Hardt|Edison Chen|Anthony Chau-Sang Wong|Mandy Chiang|Chapman To|Charlene Choi|Gillian Chung|Jackie Chan|Spencer Lam|Tat-Ming Cheung|Karen Mok|Matt Chow|Maggie Lau,Wai Lun Ng,107,NA,showdown|vampire|martial arts|beret
"27743,Robert Lepage|Anne-Marie Cadieux|Marco Poulin|Céline Bonnier|Fabrice Mongeau|Raphaël Dury|Étienne Bouchard-Dauphin|Gregory Hlady|Yves Amyot|Richard Fréchette|Érika Gagnon|Sergei Priselkov|Sophie Faucher|Lorraine Côté|Oleg Belkin,Robert Lepage,105,""CAD1,600,000"",search for meaning|watching television|outer space|cosmonaut"
27744,Giovanna Mezzogiorno|Massimo Girotti|Raoul Bova|Filippo Nigro|Serra Yilmaz|Maria Grazia Bon|Massimo Poggio|Ivan Bacchi|Chiara Andreis|Veronica Bruni|Olimpia Carlisi|Ohame-Brancy Chibuzo|Carlo Daniele|Rosaria De Cicco|Lucianna De Falco,Ferzan Ozpetek,106,NA,italy|old man|memory|marriage
"27746,Emily Perkins|Brendan Fletcher|Katharine Isabelle|Tatiana Maslany|Susan Adam|Janet Kidder|Chris Fassbender|Pascale Hutton|Michelle Beaudoin|Eric Johnson|David McNally|Patricia Idlette|Lydia Lau|Coralie Cairns|Shaun Johnston,Karen Walton,94,""$3,500,000"",canadian horror|female masturbation|group female masturbation|interrupted female masturbation"
"27751,Rob Lowe|Andre Braugher|Donald Sutherland|Samantha Mathis|Robert Mammone|Dan Byrd|Rutger Hauer|James Cromwell|Andy Anderson|Robert Grubb|Steven Vidler|Penny McNamee|Brendan Cowell|Christopher Morris|Todd MacDonald|Bree Desborough|Paul Ashcroft|Elizabeth Alexander|Julia Blake|Martin Vaughan|André de Vanny|Zac Richmond|Rebecca Gibney|Joe Petruzzi|Tara Morice,Andre Braugher,181,""$25,000,000"",child murderer|murder of a priest|murder|boardinghouse"
"27752,Bjørn Floberg|Kristoffer Joner|Eva Röse|Sampda Sharma|Marko Iversen Kanic|Simon Norrthon|Ivar Nørve|Torstein Løning|Cecilie De Lange|Bjørn Jenseg|Sigbjørn Solheim|Andreas Bjorøy,Christopher Grøndahl,85,""NOK6,500,000"",cabin|wilderness|shotgun|dead body in water"
"27754,Ryan Reynolds|Kristin Booth|Joris Jarsky|Sean Sullivan|Tara Slone|Soo Garay|William House|Wai Choy|James Allodi|Mif|Duff MacDonald|David Suchet|David Hewlett|Laura Catalano|Philip Craig,William Phillips,94,""CAD8,000,000"",heist|warehouse|apartment|gangster"
